 4.083e-06  1.772e-05 
 4.165e-06  1.772e-05 
 4.329e-06  1.772e-05 
 4.656e-06  1.771e-05 
 5.056e-06  1.770e-05 
 5.456e-06  1.770e-05 
 5.856e-06  1.769e-05 
 6.000e-06  1.769e-05 
 6.000e-06  1.769e-05 
 6.000e-06  1.769e-05 
 6.001e-06  1.769e-05 
 6.001e-06  1.769e-05 
 6.001e-06  1.769e-05 
 6.001e-06  1.769e-05 
 6.002e-06  1.770e-05 
 6.002e-06  1.770e-05 
 6.002e-06  1.770e-05 
 6.002e-06  1.770e-05 
 6.002e-06  1.770e-05 
 6.003e-06  1.770e-05 
 6.004e-06  1.770e-05 
 6.006e-06  1.770e-05 
 6.010e-06  1.770e-05 
 6.018e-06  1.770e-05 
 6.035e-06  1.770e-05 
 6.067e-06  1.770e-05 
 6.133e-06  1.770e-05 
 6.264e-06  1.769e-05 
 6.526e-06  1.769e-05 
 6.926e-06  1.768e-05 
 7.326e-06  1.767e-05 
 7.726e-06  1.767e-05 
 8.000e-06  1.766e-05 
 8.000e-06  1.766e-05 
 8.000e-06  1.766e-05 
 8.001e-06  1.767e-05 
 8.001e-06  1.767e-05 
 8.001e-06  1.767e-05 
 8.001e-06  1.767e-05 
 8.002e-06  1.767e-05 
 8.002e-06  1.767e-05 
 8.003e-06  1.767e-05 
 8.006e-06  1.767e-05 
 8.011e-06  1.767e-05 
 8.021e-06  1.767e-05 
 8.042e-06  1.767e-05 
 8.083e-06  1.766e-05 
 8.165e-06  1.766e-05 
 8.329e-06  1.766e-05 
 8.656e-06  1.765e-05 
 9.001e-06  1.765e-05 
 9.001e-06  1.765e-05 
 9.001e-06  1.765e-05 
 9.002e-06  1.765e-05 
 9.002e-06  1.765e-05 
 9.002e-06  1.765e-05 
 9.002e-06  1.765e-05 
 9.003e-06  1.765e-05 
 9.003e-06  1.765e-05 
 9.004e-06  1.765e-05 
 9.007e-06  1.765e-05 
 9.012e-06  1.765e-05 
 9.022e-06  1.765e-05 
 9.043e-06  1.765e-05 
 9.084e-06  1.765e-05 
 9.166e-06  1.765e-05 
 9.330e-06  1.765e-05 
 9.657e-06  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.000e-05  1.764e-05 
 1.001e-05  1.764e-05 
 1.001e-05  1.764e-05 
 1.002e-05  1.765e-05 
 1.004e-05  1.769e-05 
 1.008e-05  1.800e-05 
 1.017e-05  1.902e-05 
 1.033e-05  2.021e-05 
 1.051e-05  2.037e-05 
 1.059e-05  2.037e-05 
 1.067e-05  2.037e-05 
 1.075e-05  2.037e-05 
 1.086e-05  2.037e-05 
 1.095e-05  2.037e-05 
 1.105e-05  2.037e-05 
 1.114e-05  2.036e-05 
 1.123e-05  2.036e-05 
 1.132e-05  2.036e-05 
 1.143e-05  2.036e-05 
 1.158e-05  2.035e-05 
 1.177e-05  2.035e-05 
 1.200e-05  2.035e-05 
 1.200e-05  2.035e-05 
 1.200e-05  2.035e-05 
 1.200e-05  2.035e-05 
 1.200e-05  2.036e-05 
 1.200e-05  2.036e-05 
 1.200e-05  2.036e-05 
 1.200e-05  2.036e-05 
 1.200e-05  2.036e-05 
 1.200e-05  2.036e-05 
 1.201e-05  2.036e-05 
 1.201e-05  2.036e-05 
 1.202e-05  2.036e-05 
 1.204e-05  2.036e-05 
 1.208e-05  2.035e-05 
 1.216e-05  2.035e-05 
 1.233e-05  2.035e-05 
 1.266e-05  2.034e-05 
 1.306e-05  2.033e-05 
 1.346e-05  2.033e-05 
 1.386e-05  2.032e-05 
 1.400e-05  2.032e-05 
 1.400e-05  2.032e-05 
 1.400e-05  2.032e-05 
 1.400e-05  2.032e-05 
 1.400e-05  2.034e-05 
 1.400e-05  2.037e-05 
 1.400e-05  2.038e-05 
 1.400e-05  2.039e-05 
 1.400e-05  2.040e-05 
 1.400e-05  2.042e-05 
 1.400e-05  2.047e-05 
 1.400e-05  2.057e-05 
 1.400e-05  2.077e-05 
 1.401e-05  2.118e-05 
 1.401e-05  2.198e-05 
 1.402e-05  2.356e-05 
 1.405e-05  2.660e-05 
 1.409e-05  3.171e-05 
 1.418e-05  3.692e-05 
 1.428e-05  3.794e-05 
 1.441e-05  3.801e-05 
 1.455e-05  3.799e-05 
 1.482e-05  3.799e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.500e-05  3.798e-05 
 1.501e-05  3.798e-05 
 1.501e-05  3.798e-05 
 1.502e-05  3.798e-05 
 1.504e-05  3.798e-05 
 1.508e-05  3.798e-05 
 1.517e-05  3.797e-05 
 1.533e-05  3.797e-05 
 1.566e-05  3.795e-05 
 1.600e-05  3.794e-05 
 1.600e-05  3.794e-05 
 1.600e-05  3.794e-05 
 1.600e-05  3.795e-05 
 1.600e-05  3.795e-05 
 1.600e-05  3.795e-05 
 1.600e-05  3.795e-05 
 1.600e-05  3.795e-05 
 1.600e-05  3.795e-05 
 1.600e-05  3.795e-05 
 1.601e-05  3.795e-05 
 1.601e-05  3.795e-05 
 1.602e-05  3.795e-05 
 1.604e-05  3.795e-05 
 1.608e-05  3.794e-05 
 1.616e-05  3.794e-05 
 1.633e-05  3.794e-05 
 1.666e-05  3.792e-05 
 1.706e-05  3.791e-05 
 1.746e-05  3.789e-05 
 1.786e-05  3.788e-05 
 1.800e-05  3.787e-05 
 1.800e-05  3.787e-05 
 1.800e-05  3.787e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.800e-05  3.788e-05 
 1.801e-05  3.788e-05 
 1.801e-05  3.788e-05 
 1.802e-05  3.788e-05 
 1.803e-05  3.788e-05 
 1.807e-05  3.788e-05 
 1.813e-05  3.788e-05 
 1.826e-05  3.787e-05 
 1.853e-05  3.786e-05 
 1.893e-05  3.785e-05 
 1.933e-05  3.783e-05 
 1.973e-05  3.782e-05 
 2.000e-05  3.781e-05 
